FECHA ;LUGAR DE LA ORIENTACION ;TIPO DE DOCUMENTO;LOCALIDAD ;BARRIO ;RANGO DE EDAD;"CONDICION DE
DISCAPACION     ";"TIPO DE 
VIVIENDA ";"COBERTURA
EN SALUD";"ESTADO 
CIVIL";SEXO;GENERO;"ORIENTACION
SEXUAL";ETNIA;"NIVEL 
EDUCATIVO";VICTIMA ;RUV;OCUPACION;"ESTUDIOS
SOCIOECONIMICO ";TIPO DE SERVICIO ;TIPO DE REMISION ;"TIPOLOGIA
DE CASO-CASUSTICA ";EQUPO QUE ATENDIO 
19/02/2022;CONFIA SAN CRISTOBAL ;CEDULA;BOSA ;ATALAYAS;18-30 AÑOS;NO;PROPIA;CONTRIBUTIVO;SOLTERO;HOMBRE ;MASCULINO;HETEROSEXUAL;AFRO;TECNICO;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.P.;N/A;LABORAL;CONFIA
19/02/2022;CONFIA SAN CRISTOBAL ;CEDULA;BOSA ;ATALAYAS;18-30 AÑOS;NO;APARTAMENTO;CONTRIBUTIVO;SOLTERO;HOMBRE ;MASCULINO;HETEROSEXUAL;AFRO;BACHILERATO;NO;NO;TRABAJO FORMAL ;MENOS 1SMMLV;O.P.;N/A;EDUCACION;CONFIA
19/02/2022;CONFIA SAN CRISTOBAL ;CEDULA;BOSA ;ATALAYAS;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNIN LIBRFE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.P.;N/A;LABORAL;CONFIA
19/02/2022;CONFIA SAN CRISTOBAL ;CEDULA;BOSA ;ATALAYAS;46-60AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNIN LIBRFE;HOMBRE ;MASCULINO;HETEROSEXUAL;AFRO;BACHILERATO;SI;SI;TRABJADOR INFORMAL;MENOS 1SMMLV;O.P.;N/A;VICTIMAS;CONFIA
19/02/2022;CONFIA SAN CRISTOBAL ;CEDULA;BOSA ;ATALAYAS;46-60AÑOS;NO;PROPIA;CONTRIBUTIVO;UNIN LIBRFE;HOMBRE ;MASCULINO;HETEROSEXUAL;AFRO;TECNICO;NO;NO;TRABJADOR  FORMAL;MENOS 1SMMLV;O.P.;N/A;EDUCACION;CONFIA
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;31-45 AÑOS;NO;ARRIENDO;NO ASEGURADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;SECRETARÍA DE SALUD;SALUD; EMANCIPATION  RAIZAL PLIES
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;18-30 AÑOS;NO;ARRIENDO;NO ASEGURADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;SECRETARÍA DESARROLLO ECONOMICO;LABORAL; EMANCIPATION  RAIZAL PLIES
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;NO;TRABAJO FORMAL;1-2 SMMLV;O.I.;SENA;EDUCACION; EMANCIPATION  RAIZAL PLIES
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;NO;TRABAJO FORMAL;1-2 SMMLV;O.I.;SENA;EDUCACION; EMANCIPATION  RAIZAL PLIES
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;NO;NO;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;SENA;EDUCACION; EMANCIPATION  RAIZAL PLIES
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;31-45 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;NO;TRABAJO FORMAL;1-2 SMMLV;O.I.;SENA;EDUCACION; EMANCIPATION  RAIZAL PLIES
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICA;SI;SI;TRABAJO FORMAL;1-2 SMMLV;O.I.;SECRETARIA DE HABITAT;VIVIENDA; EMANCIPATION  RAIZAL PLIES
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;18-30 AÑOS;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;NO;TRABAJO FORMAL;1-2 SMMLV;O.I.;DILE;EDUCACION; EMANCIPATION  RAIZAL PLIES
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;31-45 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;NO;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;SECRETARÍA DESARROLLO ECONOMICO;LABORAL; EMANCIPATION  RAIZAL PLIES
20/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;ENGATIVA;LUIS CARLOS GALAN;31-45 AÑOS;SI;ARRIENDO;NO ASEGURADO;UNION LIBRE;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;NO;TRABAJO INFORMAL;1-2 SMMLV;O.I.;SENA;EDUCACION; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;RINCÓN;18-30 AÑOS;NO;ARRIENDO APARTAMENTO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;SECUNDARIA;SI;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;PERSONERIA SUBA;VICTIMA; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;RINCÓN;46-60 AÑOS;NO;ARRIENDO PIEZA;SUBSIDIADO;VIUDA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;PRIMARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;PERSONERIA SUBA;VICTIMA; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;RINCÓN;18-30 AÑOS;NO;ARRIENDO APARTAMENTO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;TECNICA;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;A/P. EMPLEO;LABORAL; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;RINCÓN;18-30 AÑOS;NO;ARRIENDO PIEZA;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;PRIMARIA;SI;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;A/P. EMPLEO;VICTIMA; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;SAN PEDRO;31-45 AÑOS;NO;ARRIENDO CASA;SUBSIDIADO;CASADA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;TÉNICO;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;INTEGRACION. S.;FAMILIA; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;AURES II;18-30 AÑOS;NO;ARRIENDO CASA;SUBSIDIADO;CASADO;HOMBRE;MASCULINO;HETERO SEXUAL;NINGUNO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;A/P. EMPLEO;VICTIMA; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;SANTA RITA;31-45 AÑOS;NO;ARRIENDO PIEZA;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;SECUNDARIA;SI;NO;DESMPLEADA;MENOS 1SMMLV;O.I.;A/P. EMPLEO;VICTIMA; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;BILBAO;31-45 AÑOS;NO;ARRIENDO PIEZA;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;SECUNDARIA;NO;NO;EMPLEADA;1.2.SMMV;O.I.;HÁBITAT;VIVIENDA; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;AURES II;31-45 AÑOS;NO;ARRIENDO CASA;CONTRIBUTIVO;CASADA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;TÉCNICO;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;HÁBITAT;VIVIENDA; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;SAN PEDRO;31-45 AÑOS;NO;ARRIENDO CASA;SUBSIDIADO;CASADA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;DILE;EDUCACIÓN; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;SANTA RITA;31-45 AÑOS;SI;ARRIENDO PIEZA;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;INTEGRACION. S.;FAMILIA; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;SAN PEDRO;31-45 AÑOS;NO;ARRIENDO PIEZA;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;PRIMARIA;NO;NO;DESEMPLEADA;MENOS 1SMMLV;O.I.;A/P. EMPLEO;LABORAL; EMANCIPATION  RAIZAL PLIES
21/02/2022;EMANCIPATION RAIZAL PLIES;CÉDULA;SUBA;LA CANIZA;31-45 AÑOS;NO;ARIIENDO APARTAMENTO;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETERO SEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJA;1-2SMMLV;O.I.;INTEGRACION. S.;FAMILIA; EMANCIPATION  RAIZAL PLIES
22/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;BOSA;BOSA LA ESTACION;60 o mas;NO;APARTAMENTO;CONTRIBUTIVO;VIUDA;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;SECUNDARIA;NO;NO;TRABAJO INFORMAL;MENOS DE 1SMMLV;O.I.;SDIS;CULTURA;EMANCIPATION RAIZAL PLISE
22/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;BOSA;BOSA ALAMEDA;46-60;NO;CASA;CONTRIBUTIVO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;SECUNDARIA;NO;NO;HOGAR;1-2 SMMLV;O.I.;SDIS;CULTURA;EMANCIPATION RAIZAL PLISE
22/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;BOSA;BOSA ALAMEDA;18-30;NO;CASA;CONTRIBUTIVO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;RAIZAL;SECUNDARIA;NO;NO;HOGAR;1-2 SMMLV;O.I.;SDIS;FAMILIA;EMANCIPATION RAIZAL PLISE
23/02/2022;CONFIA  SAN CRISTOBAL;CEDULA;USME;ALFONZO LOPEZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;FAMILIA;CONFIA
23/02/2022;CONFIA  SAN CRISTOBAL;CEDULA;USME;ALFONZO LOPEZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;FAMILIA;CONFIA
23/02/2022;CONFIA  SAN CRISTOBAL;CEDULA;USME;ALFONZO LOPEZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;FAMILIA;CONFIA
23/02/2022;CONFIA  SAN CRISTOBAL;CEDULA;USME;ALFONZO LOPEZ;18-30 AÑOS;NO;ARRIENDO;SUBSIDIADO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;TECNICO;SI;SI;TRABAJO FORMAL;MENOS 1SMMLV;O.I.;N/A;FAMILIA;CONFIA
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;VALLE DE CAFAM;46-60;NO;ARRIENDO;CONTRIBUTIVO;UNION LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SIN DATOS;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;ALTA CONSEJERIA PARA LAS VICTIMAS;VICTIMA;CONFIA
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;MORGANTES I;31-45;NO;CASA ;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;ALTA CONSEJERIA PARA LAS VICTIMAS;VICTIMA;CONFIA
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;SAN FELIPE;60 O MÁS;NO;MEJORA;SUBSIDIADO;SEPARADA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;ALTA CONSEJERIA PARA LAS VICTIMAS;VICTIMA;CONFIA
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;USME PUEBLO ;31-45;NO;APARTAMENTO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;DESEMPLEADA;MENOS 1SMMLV;O.I.;SECRETARIA DISTRITAL DE LA MUJER;FAMILIA;CONFIA
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;ALFONSO LOPEZ;18-30 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;UNIÓN LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;N/A;DISCRIMINACIÓN;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;USME;31-45 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;UNIÓN LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;VICTIMA;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;LA AURORA;46-60 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;UNIÓN LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;DISCRIMINACIÓN;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;YOMAISA;46-60 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;N/A;EDUCACIÓN;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;TOCAIMITA;46-60 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;UNIÓN LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;VICTIMA;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;ALFONSO LOPEZ;31-45 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;UNIÓN LIBRE;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;N/A;SALUD;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;TOCAIMITA;31-45 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;UNIÓN LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;ESTUDIANTE;MENOS 1SMMLV;O.I.;N/A;VICTIMA;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;TOCAIMITA;31-45 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;N/A;VICTIMA;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;SIERRA MORENA;46-60 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;VICTIMA;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;COMPOSTELA;18-30 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;HOGAR;MENOS 1SMMLV;O.I.;N/A;DISCRIMINACIÓN;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;TOCAIMITA;31-45 años;NO;VIVIENDA FAMILIAR;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;HOGAR;MENOS 1SMMLV;O.I.;N/A;VICTIMA;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;CHICO SUR;46-60 años;NO;ARRIENDO;SUBSIDIADO;UNIÓN LIBRE;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;VICTIMA;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;ALFONSO LOPEZ;60 años o más;NO;VIVIENDA FAMILIAR;NO ASEGURADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;VICTIMA;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;RINCON DE BRETAÑA;18-30 años;NO;APARTAMENTO;SUBSIDIADO;SOLTERO;MUJER;FEMENINO;HETEROSEXUAL;AFRO;SECUNDARIA;SI;SI;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;VICTIMA;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;USME PUEBLO;60 años o más;NO;VIVIENDA FAMILIAR;SUBSIDIADO;UNIÓN LIBRE;HOMBRE;MASCULINO;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;DESEMPLEADO;MENOS 1SMMLV;O.I.;N/A;DISCRIMINACIÓN;EMANCIPATION RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;ALFONSO LOPEZ ;18-30;NO;APARTAMENTO ;SUBSIDIADO;UNION LIBRE;MUJER;FEMENINA;HETEROSEXUAL;AFRO;SECUNDARIA;SI;NO;DESEMPLEADO;MENOS 1 SMMLV;O.I;NINGUNA;EDUCACION ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;ALFONSO LOPEZ ;31-45;NO;APARTAMENTO ;SUBSIDIADO;SOLTERA ;MUJER;FEMENINA;HETEROSEXUAL;AFRO;SECUNDARIA;NO;NO;TRABAJO INFORMAL ;MENOS 1 SMMLV;O.I;NINGUNA;DESCRIMINACION ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;GRASUELO ;31-45;NO;APARTAMENTO ;CONTRIBUTIVO;SOLTERA ;MUJER;FEMENINA;HETEROSEXUAL;AFRO;PRIMARIA ;NO;NO;TRABAJO INFORMAL ;MENOS 1 SMMLV;O.I;NINGUNA;LABORALES ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;POTAL II;46-60;NO;VIVIENDA FAMILIAR ;CONTRIBUTIVO;SOLTERA ;MUJER;FEMENINA;HETEROSEXUAL;AFRO;PRIMARIA ;NO;NO;DESEMPLEADO;MENOS 1 SMMLV;O.I;NINGUNA;LABORALES ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;SAN ISIDRO ;31-45;SI;CASA ;SUBSIDIADO;SOLTERA ;MUJER;FEMENINA;HETEROSEXUAL;AFRO;PRESCOLAR;SI;NO;HOGAR;MENOS 1 SMMLV;O.I;NINGUNA;LABORALES ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;ALFONSO LOPEZ ;31-45;NO;CASA ;CONTRIBUTIVO;SOLTERA ;MUJER;FEMENINA;HETEROSEXUAL;AFRO;TECNICA;SI;NO;TRABAJO INFORMAL ;MENOS 1 SMMLV;O.I;NINGUNA;VIVIENDA ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;ALFONSO LOPEZ ;18-30;NO;APARTAMENTO ;SUBSIDIADO;SOLTERA ;MUJER;FEMENINA;HETEROSEXUAL;AFRO;TECNICA;SI;NO;DESEMPLEADO;MENOS 1 SMMLV;O.I;NINGUNA;LABORALES ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;USME PUEBLO ;31-45;NO;APARTAMENTO ;SUBSIDIADO;SOLTERA ;MUJER;FEMENINA;HETEROSEXUAL;AFRO;TECNICA;SI;NO;TRABAJO INFORMAL ;MENOS 1 SMMLV;O.I;NINGUNA;SALUD; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;SAN ISIDRO ;46-60;NO;APARTAMENTO ;SUBSIDIADO;SOLTERA ;MUJER;FEMENINA;HETEROSEXUAL;AFRO;PRIMARIA ;SI;NO;TRABAJO INFORMAL ;MENOS 1 SMMLV;O.I;NINGUNA;DESCRIMINACION ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;ALFONSO LOPEZ ;31-45;NO;CASA ;SUBSIDIADO;SOLTERA ;MUJER;FEMENINA;NO RESPONDE ;AFRO;SECUNDARIA;SI;NO;DESEMPLEADO;MENOS 1 SMMLV;O.I;NINGUNA;EDUCACION ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;ALFONSO LOPEZ ;18-30;NO;APARTAMENTO ;CONTRIBUTIVO;UNION LIBRE;MUJER;FEMENINA;HETEROSEXUAL;AFRO;TECNICA;NO;NO;TRABAJO INFORMAL ;MENOS 1 SMMLV;O.I;NINGUNA;EDUCACION ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;DIANA TURBAY ;60 AÑOS O MAS ;NO;CASA ;SUBSIDIADO;SOLTERA ;HOMBRE;MASCULINO ;NO RESPONDE ;AFRO;SECUNDARIA;SI;NO;DESEMPLEADO;MENOS 1 SMMLV;O.I;NINGUNA;LABORALES ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;TIERRA NUEVA ;46-60;NO;CASA ;SUBSIDIADO;SEPARADA;MUJER;FEMENINA;NO RESPONDE ;AFRO;PRIMARIA ;SI;NO;TRABAJO INFORMAL ;MENOS 1 SMMLV;O.I;REMISION REGISTRO UNICO DE POBLAZACION DESPLAZADA ;OTRAS CAUSALES JURIDICA ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;YOMAZA ;46-60;NO;CASA ;CONTRIBUTIVO;SOLTERA ;MUJER;FEMENINA;NO RESPONDE ;AFRO;SECUNDARIA;NO;NO;TRABAJO FORMAL ;MENOS 1 SMMLV;O.I;NINGUNA;OTRAS CAUSALES JURIDICA ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME ;VIRREY ;46-60;NO;APARTAMENTO ;SUBSIDIADO;UNION LIBRE;HOMBRE;MASCULINO ;NO RESPONDE ;AFRO;PRIMARIA ;SI;NO;DESEMPLEADO;MENOS 1 SMMLV;O.I;NINGUNA;LABORALES ; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;TOCAIMITA;31-45 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;SECRETARIA DE HABITAT  Y UNIDAD DE VICTIMAS;VIVIENDA; EMANCIPATION  RAIZAL PLIES
23/02/2022;EMANCIPATION RAIZAL PLIES;CEDULA;USME;TOCAIMITA;31-45 AÑOS;NO;ARRIENDO;SUBSIDIADO;SOLTERA;MUJER;FEMENINO;HETEROSEXUAL;AFRO;PRIMARIA;SI;SI;TRABAJO INFORMAL;MENOS 1SMMLV;O.I.;ALTA CONSEJERIA PARA LAS VICTIMAS;VIVIENDA; EMANCIPATION  RAIZAL PLIES
